Date,Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Station_8,Station_9,Station_10,Station_11,Station_12,Station_13,Station_14,Station_15,Station_16,Station_17,Station_18,Station_19,Station_20,Station_21,Station_22,Station_23,Station_24,Station_25,Station_26,Station_27,Station_28,Station_29,Station_30,Station_31,Station_32,Station_33,Station_34,Station_35,Station_36,Station_37,Station_38,Station_39,Station_40,Station_41,Station_42,Station_43,Station_44,Station_45,Station_46,Station_47,Station_48,Station_49,Grand_Total_Inflow
01-06-1994,0,0,1,0,1.111111111,0.444444444,0,2.777777778,0.222222222,3.222222222,1.111111111,0.222222222,0.111111111,0.888888889,0.222222222,0.222222222,0,0,0.888888889,0,0,0.111111111,0,0.111111111,3.888888889,0.111111111,0,0.111111111,0,0,6.444444444,0.666666667,0,0,0,0,0,5.666666667,0.111111111,0,0,0,0,0,6.555555556,0.111111111,1,1.333333333,1.777777778,3200
02-06-1994,0,0.777777778,0.666666667,0.111111111,0.777777778,0.222222222,0,6.222222222,0.222222222,0,0.111111111,0,0.111111111,0.888888889,0,0.111111111,1.666666667,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0.555555556,0.888888889,0,0,0,0,0,0.444444444,0.222222222,0,0,0,0,0,0,0.444444444,0.222222222,0,5.222222222,4.777777778,3700
03-06-1994,0.777777778,0.888888889,5.111111111,0.222222222,6.333333333,0.777777778,1.222222222,0.222222222,0,2.777777778,1.111111111,0.444444444,0.333333333,0.555555556,0.222222222,0,0.222222222,0.333333333,0.888888889,0.666666667,4.111111111,0,1.555555556,0.888888889,0.222222222,0,0,0,0.888888889,1,0.222222222,0,0,0,0,0.777777778,3.222222222,0.111111111,0,0.555555556,0,0,0.777777778,3.666666667,0,1.444444444,8.222222222,0.222222222,0.111111111,4800
04-06-1994,8.333333333,4.111111111,12.33333333,6.555555556,4.444444444,5,0.666666667,0.444444444,0.333333333,1,0,0,0.111111111,0.555555556,1.111111111,0,0,0,0.111111111,4.666666667,7.555555556,0,0,0,1.222222222,1,0,0,0,0,0,0,0.888888889,0,0,0,0,0.555555556,1,0.111111111,0,0,0,0,0,0,1,0,0,5000
05-06-1994,8.555555556,15.88888889,7,2.333333333,1.555555556,2.777777778,0.777777778,0,0,0.666666667,0,0,0,0.222222222,0.333333333,0,0,0,0.888888889,11.11111111,5.444444444,0,0,0.111111111,0.333333333,11,10.22222222,0.777777778,0,1.888888889,13.44444444,20.77777778,1.333333333,0,0,0.444444444,8.555555556,18.33333333,17.66666667,2.666666667,0,0,0.444444444,2.222222222,0,0,3,0,0.444444444,5200
06-06-1994,0.222222222,0,0.555555556,0,0.444444444,0,0.222222222,0,0,0,0,0,0,0,0,0.222222222,1.555555556,0,1.444444444,0.777777778,0.888888889,0,0.111111111,0,0.888888889,0.888888889,0,0,0,0,14,0.777777778,0.444444444,0,0,0.444444444,1.888888889,0,0,0.111111111,0,0,0.444444444,2.444444444,1.555555556,5.111111111,0,0.444444444,1.555555556,5000
07-06-1994,0,0.222222222,0.333333333,0,0.333333333,0,0.444444444,0.444444444,0,0.777777778,1,0.111111111,2.111111111,3,5.333333333,5.666666667,0.222222222,1.333333333,0.222222222,0,0.111111111,10.22222222,0.444444444,0.666666667,0.333333333,1.222222222,6.888888889,1.777777778,1.222222222,1.222222222,1.333333333,1.111111111,4.888888889,2.777777778,1.888888889,1.111111111,0.333333333,3.888888889,2.333333333,5,2.777777778,0.333333333,0,0,6.777777778,0,0,5.777777778,0.888888889,4000
08-06-1994,0,33.33333333,15.11111111,1.444444444,10.44444444,2,5.555555556,7.666666667,20.88888889,3.777777778,7.333333333,5.888888889,0.888888889,9,2,6.666666667,6.666666667,1.555555556,4.222222222,1.333333333,6.444444444,1.222222222,13.11111111,1,0.111111111,2.222222222,2.333333333,11.66666667,9.222222222,0.555555556,1.111111111,1.333333333,2,7.222222222,18.33333333,2.222222222,2,3.888888889,11.22222222,1.444444444,8.888888889,4.555555556,0.222222222,0,3.222222222,0.111111111,1,0.333333333,0.444444444,3400
09-06-1994,60.11111111,30.55555556,14.22222222,21.77777778,13.77777778,9.111111111,32.77777778,14.22222222,6.333333333,16.77777778,24.22222222,15.11111111,4.111111111,8.555555556,17.55555556,14.11111111,3.111111111,2.555555556,22.55555556,9.444444444,4.333333333,5.111111111,8.777777778,8.666666667,2.333333333,8.333333333,12.11111111,6.777777778,0.777777778,7.555555556,6,2,14.66666667,1.222222222,3.111111111,3.888888889,11.66666667,10.44444444,2.777777778,3.777777778,0,0.777777778,0.444444444,2.666666667,0.777777778,0.222222222,0,1.777777778,1.444444444,3000
10-06-1994,0.777777778,6.777777778,1.444444444,2.111111111,9.333333333,5.666666667,2.888888889,9.666666667,1.111111111,6.111111111,3.111111111,23.77777778,37.44444444,1.888888889,1.555555556,4.555555556,9.444444444,0.333333333,5.444444444,10,1.555555556,6.888888889,4.777777778,10.33333333,11.77777778,8.444444444,2.555555556,15.33333333,33,23.11111111,33.55555556,5,13.55555556,16.44444444,7.666666667,13.66666667,17.55555556,24.44444444,2,6.555555556,26.66666667,4,69.33333333,2.222222222,6.777777778,42.77777778,2.222222222,0.888888889,27.88888889,3000
11-06-1994,1.555555556,13,8.222222222,12,12.88888889,12.77777778,12.66666667,14.77777778,10,18.22222222,11.55555556,1.555555556,47.44444444,24.44444444,5.666666667,2.888888889,18.11111111,35.77777778,17.33333333,3.333333333,2.444444444,0.222222222,13.77777778,14.88888889,21.66666667,5,0.888888889,0.666666667,17.88888889,32.88888889,36,16,10.77777778,5.777777778,4.111111111,39,14.55555556,16.55555556,21.22222222,4.444444444,21.77777778,7.222222222,1.888888889,0.111111111,5.888888889,0.555555556,0.111111111,2.555555556,1.444444444,3500
12-06-1994,7.333333333,5.222222222,3.888888889,2.555555556,3.111111111,5.333333333,7.222222222,1.444444444,8,29.77777778,2.666666667,4.777777778,10.33333333,1.111111111,3.444444444,8.111111111,1.111111111,0.111111111,17.44444444,14.77777778,9.777777778,8.777777778,4.222222222,7.888888889,2,15.22222222,29,11.11111111,12.77777778,13.44444444,8.222222222,13.66666667,9.222222222,7.777777778,7.333333333,9.666666667,19.22222222,10.33333333,22.55555556,4,2.444444444,15.44444444,19.77777778,23,2.777777778,22.44444444,25.11111111,5.333333333,18.55555556,3650
13-06-1994,2.333333333,2.222222222,1.888888889,1.444444444,1.333333333,8.222222222,24.88888889,6.555555556,2.666666667,14.22222222,13.11111111,14,23.77777778,14.22222222,2.888888889,10.66666667,17.77777778,19.66666667,11,12.77777778,9.777777778,8.333333333,13.66666667,23.77777778,12.22222222,20.77777778,8.222222222,11.11111111,5.555555556,3.333333333,10.22222222,23.44444444,7.555555556,3.888888889,5.333333333,12.77777778,2.222222222,1.111111111,2.333333333,7.888888889,5.555555556,8.555555556,5.777777778,1.111111111,14.22222222,3.666666667,19.11111111,5.666666667,7.333333333,3650
14-06-1994,10.11111111,6.888888889,0.888888889,2.222222222,0.444444444,7.333333333,6.888888889,0.111111111,0.333333333,5.555555556,2.333333333,2.333333333,17,20.77777778,2.111111111,0.888888889,10.11111111,26,12.77777778,11.11111111,5,4.222222222,14.88888889,19.44444444,32.66666667,14.11111111,11.55555556,7.222222222,7.111111111,17.88888889,30.22222222,17.11111111,11.55555556,4.666666667,14.77777778,7.888888889,14.77777778,19.77777778,14.77777778,10.66666667,4.222222222,27.44444444,15.44444444,15.88888889,20.22222222,18.66666667,22.44444444,14.33333333,18.77777778,4000
15-06-1994,43.22222222,5.666666667,1.333333333,1.111111111,6.555555556,1.555555556,0.222222222,3.888888889,17.77777778,5.888888889,3.555555556,19,5.444444444,2.222222222,4.555555556,5,12.44444444,18.44444444,6.888888889,12.77777778,6.333333333,3,13.33333333,10.55555556,6.777777778,7.666666667,10.66666667,1.555555556,15.33333333,16.11111111,7,9.333333333,8.888888889,0,3.222222222,24.77777778,20.22222222,13.11111111,25,11.88888889,2.666666667,10.44444444,11.55555556,20,8.666666667,11.33333333,13.11111111,6.777777778,9.555555556,4000
16-06-1994,15.55555556,2.111111111,1.222222222,5.888888889,0.888888889,0.555555556,1.222222222,1.555555556,1.555555556,0.777777778,3.333333333,2.555555556,1.444444444,1.111111111,1.444444444,4.777777778,3.555555556,2.222222222,7.444444444,1.222222222,0.111111111,3.444444444,3.777777778,0.888888889,5.111111111,0.888888889,0.444444444,1.555555556,2.888888889,5.111111111,0.666666667,0.444444444,0.222222222,0.555555556,1.666666667,5.777777778,21.33333333,3.222222222,5.555555556,19.33333333,4.444444444,8.444444444,7.555555556,26.88888889,4.777777778,4.555555556,6.555555556,1.333333333,2,3840
17-06-1994,23.44444444,1.444444444,0,0.888888889,1.222222222,0.333333333,0,2,0.666666667,0.111111111,1.444444444,0.222222222,0,0,6.777777778,0.666666667,1.444444444,0.222222222,0,0,1.777777778,1,0.444444444,0.888888889,0.333333333,0.444444444,3.444444444,5.444444444,0.222222222,0.555555556,0.333333333,0.777777778,7.888888889,1.333333333,9.222222222,1,0.111111111,3.555555556,3.666666667,2.777777778,8.333333333,6.111111111,0.555555556,0,1.777777778,0.333333333,8.111111111,0.333333333,1.555555556,3650
