Date,Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Station_8,Station_9,Station_10,Station_11,Station_12,Station_13,Station_14,Station_15,Station_16,Station_17,Station_18,Station_19,Station_20,Station_21,Station_22,Station_23,Station_24,Station_25,Station_26,Station_27,Station_28,Station_29,Station_30,Station_31,Station_32,Station_33,Station_34,Station_35,Station_36,Station_37,Station_38,Station_39,Station_40,Station_41,Station_42,Station_43,Station_44,Station_45,Station_46,Station_47,Station_48,Station_49,Grand_Total_Inflow
01-06-1999,8.777777778,0.444444444,0,0.444444444,0.222222222,0.111111111,0.111111111,0.333333333,1.333333333,1.222222222,0,0.444444444,0.222222222,0.888888889,0.666666667,0.888888889,3.777777778,3.222222222,1.666666667,1.555555556,3.111111111,5.888888889,13.55555556,16.22222222,1.444444444,5.444444444,0.777777778,4.555555556,3,5.666666667,3.444444444,6.888888889,0.222222222,3.888888889,3.666666667,3.777777778,3.555555556,2.333333333,1.222222222,0.222222222,5.333333333,5.222222222,2.444444444,0.555555556,9.666666667,9,2.888888889,27.55555556,9.777777778,10930
02-06-1999,0.111111111,0,5.666666667,0,0.444444444,0,0,0.888888889,0,0.111111111,0,0,2.555555556,2.222222222,0,0.222222222,3.888888889,2.333333333,0.444444444,1.333333333,0.444444444,0,1.555555556,8.444444444,4.444444444,2,2.888888889,0,1.111111111,6.333333333,1,8.666666667,4.444444444,0,0.222222222,1.222222222,1.444444444,0.444444444,2.222222222,2.888888889,0,2.444444444,1.555555556,1,0.666666667,1,1.222222222,0,0,11270
03-06-1999,0.111111111,0,0,0,0,0,0,2.555555556,0,0,4.444444444,0.111111111,0,0,5.666666667,0.666666667,1.111111111,0,0,0,0,2.666666667,4.222222222,0.222222222,0.111111111,1.222222222,0,2.111111111,2.777777778,1.888888889,0.333333333,0.222222222,0,1.111111111,0,0.777777778,0.333333333,0,0,0.333333333,0,0,0,0,0.111111111,0.888888889,1.777777778,7,3.888888889,10970
04-06-1999,0,0,0,0,0,0,0,1.222222222,0,0,0.333333333,0,0,0,3.555555556,0.555555556,0.888888889,0.111111111,0,0,0,0.444444444,0.111111111,0,0,0,0,0.222222222,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0.111111111,0.888888889,0.666666667,0.666666667,0.777777778,10970
05-06-1999,0.888888889,0.111111111,0,0,0.111111111,0,0,0.777777778,0,0,0,0,0,1.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888888889,0.111111111,0,0.444444444,3.888888889,3,1,5.444444444,11010
06-06-1999,0,0,0,0,0.222222222,0.111111111,0,9.333333333,2.888888889,1.666666667,7.555555556,3.777777778,4.111111111,5.444444444,1.777777778,4.666666667,0.111111111,3,5.333333333,2.444444444,1.888888889,0.444444444,0,0,1.111111111,1.555555556,0.333333333,0,0,0,0,0,0.333333333,2.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10930
07-06-1999,0.777777778,0.111111111,0,0,0,0,0,2.777777778,1.666666667,1.444444444,5.333333333,4.888888889,12.33333333,3.777777778,2.111111111,0.333333333,2.444444444,1.444444444,4.888888889,3.222222222,9.111111111,0.333333333,3.777777778,5.111111111,1.333333333,4,1,0.111111111,4.555555556,1.444444444,2.444444444,4.666666667,0,0,0,0.888888889,1,0.333333333,0.222222222,0,0,0,1.777777778,0.111111111,0.777777778,6.555555556,1.777777778,0.111111111,0.888888889,4720
08-06-1999,0,0,0.555555556,0,0,0,0,5.555555556,6.555555556,2.777777778,0,1.666666667,5,2.555555556,0,0,0,1.333333333,3.555555556,2.111111111,0.222222222,0,0,0.777777778,1.333333333,4,0.777777778,0,0,0,1,1.444444444,0,2.666666667,0,0,0.444444444,0.555555556,0.111111111,0,1.111111111,0,0.555555556,2.555555556,0,0.111111111,2.222222222,0,0,10840
09-06-1999,0,0,0.888888889,1.888888889,1.888888889,2.555555556,2.444444444,3,0.222222222,1.888888889,0.444444444,0.222222222,0.333333333,1.777777778,0.444444444,0,0,0.777777778,0,0.333333333,0.111111111,0.444444444,1.888888889,2.111111111,0,5.888888889,0.111111111,0.222222222,0,0.888888889,0.777777778,0,10.77777778,0,0,0,1.555555556,1.333333333,0.222222222,1.555555556,0,0,0,0,0,0,0,0,0,10840
10-06-1999,0,26.66666667,33.22222222,47,27.11111111,21.33333333,9.555555556,4.666666667,14.55555556,14.77777778,7.333333333,3,2.111111111,8.444444444,0.666666667,5.888888889,6,5.333333333,0.888888889,5,1.222222222,4.444444444,17.66666667,2.444444444,2.666666667,1.555555556,1.888888889,7.777777778,8.555555556,16.44444444,6.666666667,16.55555556,17.11111111,1.444444444,27.11111111,21.55555556,18.77777778,1.222222222,5,7.333333333,6.333333333,6.777777778,20.33333333,38.66666667,8.888888889,55,40.11111111,2,24.77777778,7600
