Date,Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Station_8,Station_9,Station_10,Station_11,Station_12,Station_13,Station_14,Station_15,Station_16,Station_17,Station_18,Station_19,Station_20,Station_21,Station_22,Station_23,Station_24,Station_25,Station_26,Station_27,Station_28,Station_29,Station_30,Station_31,Station_32,Station_33,Station_34,Station_35,Station_36,Station_37,Station_38,Station_39,Station_40,Station_41,Station_42,Station_43,Station_44,Station_45,Station_46,Station_47,Station_48,Station_49,Grand_Total_Inflow
01-06-2000,15,4.777777778,46.66666667,46,29.66666667,21.11111111,17.44444444,16.44444444,6.555555556,3.777777778,5.888888889,4.555555556,0.555555556,7.777777778,6.222222222,4.777777778,7.666666667,1.888888889,8.222222222,4.888888889,0.111111111,11.44444444,9,1.555555556,3.111111111,5.222222222,0.444444444,7.777777778,2.666666667,0.888888889,8.555555556,1.222222222,0,10.77777778,33.66666667,17.33333333,1.888888889,4,0,5.777777778,1.888888889,12.22222222,8.555555556,3.666666667,11.44444444,1.444444444,1,8.777777778,10.77777778,7160
02-06-2000,39.88888889,20.77777778,2,3.666666667,2.111111111,6.888888889,0.222222222,0,7,10.77777778,0.222222222,6.222222222,0.666666667,0,6,0,0,0,0,0,0,1,1.444444444,0.333333333,2.222222222,0.888888889,0.111111111,1.444444444,0.666666667,1.555555556,2.111111111,0.444444444,0,7.444444444,1.888888889,2.666666667,2.333333333,0.222222222,0.555555556,0,6.444444444,0.444444444,6.444444444,9,7.777777778,9.222222222,21.66666667,3.111111111,0,5880
03-06-2000,13.66666667,5,21.44444444,5.777777778,8.777777778,6.111111111,3.111111111,13.77777778,1.888888889,1.111111111,20.44444444,2.888888889,2.888888889,2.777777778,25.55555556,11.33333333,10.44444444,3.333333333,13.11111111,4.333333333,0.555555556,6.222222222,1.444444444,2,3.666666667,0,3,0.555555556,2.111111111,12,11.77777778,1.777777778,1.111111111,3.888888889,3.111111111,1.666666667,9.444444444,14,2.111111111,1.777777778,2.444444444,1.111111111,7.111111111,12,6.888888889,4.777777778,12.11111111,4.222222222,0,6670
04-06-2000,31.77777778,14,24.88888889,6.777777778,23.66666667,9.111111111,0.777777778,1.333333333,16.11111111,12.11111111,2.333333333,5.222222222,15.66666667,8.111111111,1.777777778,0.444444444,8.444444444,17.77777778,15.44444444,9.222222222,2.111111111,0.777777778,1.444444444,9.555555556,12.66666667,9.555555556,18,7.222222222,0.777777778,12.11111111,6.888888889,1.666666667,0,18.11111111,9.777777778,1,4.333333333,3.888888889,0,0,11.88888889,15.55555556,9.333333333,6.222222222,17,4.888888889,6.888888889,14.88888889,4.888888889,7610
05-06-2000,4.666666667,7.111111111,12.44444444,10.55555556,6.555555556,5.444444444,3.888888889,5.888888889,1.555555556,7,4.555555556,8.111111111,4.888888889,2.222222222,5.111111111,5.111111111,0,1.666666667,0.888888889,10.44444444,12.66666667,11.22222222,1.444444444,3.777777778,3.222222222,2.555555556,9.777777778,13,3.888888889,11,3.444444444,0,2,23.33333333,13.11111111,3.888888889,2.222222222,3.222222222,0,0.444444444,17.11111111,11.55555556,6.555555556,1.777777778,8.222222222,7.888888889,14.55555556,3.333333333,4.444444444,7420
06-06-2000,32.33333333,22.88888889,34.11111111,24.66666667,19.88888889,22.33333333,33.66666667,13.33333333,11.66666667,17.66666667,25.11111111,30.33333333,17.66666667,3.555555556,30.22222222,32.22222222,37,21.66666667,5.222222222,3.555555556,14.88888889,29.66666667,29.22222222,19.77777778,12.33333333,7.555555556,15.66666667,59.55555556,35.88888889,34,21.88888889,20.77777778,6.333333333,48.66666667,89.77777778,45.88888889,17,12.66666667,37.77777778,0.888888889,78.66666667,118.6666667,60.77777778,7.444444444,78.66666667,27.22222222,4.888888889,33.11111111,15.22222222,14540
07-06-2000,38.22222222,20.33333333,23.33333333,28.88888889,13.55555556,29,65.77777778,4.666666667,14.66666667,19.66666667,3.222222222,12.88888889,28.55555556,33.33333333,7.666666667,7.666666667,4.111111111,21.44444444,47.66666667,16.33333333,12,20.88888889,9.444444444,16.77777778,30.11111111,39.33333333,23.44444444,37.33333333,45.88888889,38.55555556,42.88888889,61.22222222,36.88888889,5.777777778,33.33333333,22.66666667,21.55555556,21.88888889,36.44444444,38.66666667,18.88888889,32.11111111,24.88888889,19.33333333,20.22222222,31.88888889,1.777777778,5.777777778,18.55555556,17200
08-06-2000,5.444444444,31.88888889,3.444444444,18.44444444,4.777777778,6,18.22222222,7.222222222,2.111111111,3.444444444,6.555555556,5.111111111,5.333333333,8.333333333,3.888888889,2.888888889,6.777777778,1.555555556,7.444444444,10.55555556,21.33333333,6.222222222,9,8.222222222,5.444444444,10.88888889,14.66666667,2.555555556,2,7.222222222,3,6.222222222,40.66666667,5.666666667,3.888888889,1.333333333,0.111111111,0.444444444,4.777777778,15.33333333,1.333333333,0.777777778,0.222222222,0,1.666666667,1.111111111,0,4,0.666666667,53140
09-06-2000,3.222222222,5,6.888888889,18.88888889,18.77777778,14,14.66666667,11.33333333,4.555555556,4.666666667,7.444444444,5.333333333,10.44444444,14.88888889,0.333333333,1.222222222,11.22222222,6.222222222,8.333333333,14.77777778,20.66666667,0.222222222,8.111111111,7.888888889,5.555555556,8.777777778,28.44444444,0,2.333333333,8.111111111,4,5,14.22222222,0,0,0.444444444,2.222222222,2.111111111,2.888888889,2.888888889,0.222222222,0.111111111,5.666666667,6.555555556,0.111111111,1.555555556,2.222222222,0.111111111,1.555555556,53090
10-06-2000,3.888888889,7.777777778,4,12.44444444,0.111111111,4.444444444,12.77777778,0,0,0.333333333,1.666666667,3.777777778,1.666666667,4.444444444,0.222222222,0.555555556,1.444444444,0,0.333333333,2.222222222,13.88888889,0,0,0.444444444,1.555555556,4.333333333,8.333333333,0,0,0.111111111,5.222222222,11.33333333,40.33333333,0,0,0,0.222222222,1.222222222,5.111111111,13.66666667,0,0,0,0,0,0,0,0.111111111,0.777777778,44640
