Date,Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Station_8,Station_9,Station_10,Station_11,Station_12,Station_13,Station_14,Station_15,Station_16,Station_17,Station_18,Station_19,Station_20,Station_21,Station_22,Station_23,Station_24,Station_25,Station_26,Station_27,Station_28,Station_29,Station_30,Station_31,Station_32,Station_33,Station_34,Station_35,Station_36,Station_37,Station_38,Station_39,Station_40,Station_41,Station_42,Station_43,Station_44,Station_45,Station_46,Station_47,Station_48,Station_49,Grand_Total_Inflow
01-06-2010,13.66666667,2.888888889,0.666666667,3.222222222,4.555555556,1.222222222,2.777777778,5,0,2.444444444,0.111111111,0,1.333333333,0.111111111,5.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282
02-06-2010,2.777777778,6.333333333,9.222222222,1.888888889,0,0.333333333,1.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.777777778,0.111111111,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294
03-06-2010,0,4.222222222,0.111111111,1,0,0,0,3.444444444,0,0,1.111111111,0,0,0,1,0.333333333,0.444444444,0.666666667,0,0,0,0,0.444444444,0.666666667,0,0,3.666666667,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1.333333333,0.222222222,0,6.777777778,1.666666667,0,7.111111111,3.444444444,1305
04-06-2010,1,0,0,0,0,0,0,0,0,0,1,0.555555556,0.111111111,0,0,0,0,0,0,0,0,4.111111111,0.111111111,0,0,0,0,2.222222222,0.777777778,0,0,0,1.555555556,2.666666667,1.333333333,0.111111111,0,0,0,1.111111111,3.555555556,0.111111111,0.888888889,0,10.66666667,4.111111111,2.333333333,12.33333333,1.333333333,3266
05-06-2010,0.222222222,0.111111111,0,0.777777778,0,0.333333333,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,1.111111111,0.111111111,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888888889,0.555555556,7555
06-06-2010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222222222,0.444444444,0,0,0,0,0,0,2.222222222,1.666666667,0,5.666666667,4.888888889,0.555555556,0.888888889,4.333333333,4342
07-06-2010,2.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.222222222,1.555555556,0,9.444444444,5.888888889,0.777777778,1,3.333333333,1262
08-06-2010,0.111111111,0,0.333333333,0,0,0,0,0.222222222,0,0,0.444444444,1.444444444,0.333333333,0,3.666666667,1.333333333,0.111111111,0,0,0,0,2.888888889,0,0,0,0,0,6.444444444,0.333333333,0,0,0,0,2.666666667,1.111111111,2,8.666666667,0,0,0,0.444444444,0.222222222,5.777777778,10.44444444,1.444444444,13.77777778,5.111111111,10.22222222,8.111111111,636
09-06-2010,3,3.222222222,26.22222222,1.666666667,4,3.444444444,0.333333333,0.666666667,3.111111111,0.222222222,1.444444444,1.777777778,0,0,0.555555556,5.111111111,1.888888889,0,0.111111111,0,0,3.333333333,0.444444444,0.444444444,0.555555556,0,0,2.222222222,2.888888889,0,0,0,0,0.222222222,0,0,0,0,0,0,9.444444444,0.444444444,0,0,0.111111111,0,0,5.444444444,10.55555556,641
10-06-2010,21.44444444,2,5.222222222,0.666666667,1,1.111111111,0,3.888888889,0.222222222,0.111111111,0.666666667,0.222222222,0.222222222,0,8.333333333,0,0,0,0,0.444444444,0.888888889,2.888888889,0,0,0,0.222222222,1,1.555555556,0.111111111,0,0,0,0,1.555555556,15.44444444,5.222222222,10.44444444,0.111111111,0,0,2.111111111,4.555555556,2.777777778,9.777777778,2.555555556,4.444444444,0.444444444,2.222222222,0.333333333,652
