Date,Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Station_8,Station_9,Station_10,Station_11,Station_12,Station_13,Station_14,Station_15,Station_16,Station_17,Station_18,Station_19,Station_20,Station_21,Station_22,Station_23,Station_24,Station_25,Station_26,Station_27,Station_28,Station_29,Station_30,Station_31,Station_32,Station_33,Station_34,Station_35,Station_36,Station_37,Station_38,Station_39,Station_40,Station_41,Station_42,Station_43,Station_44,Station_45,Station_46,Station_47,Station_48,Station_49,Grand_Total_Inflow
01-06-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222222222,0.111111111,0,0.666666667,0.222222222,0,0.333333333,0,0.666666667,0.888888889,0.222222222,0,2.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500
02-06-2019,0,0,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0.111111111,0.111111111,0,0,0.111111111,0,0,0.222222222,0,0,0.555555556,0,0,0,0.111111111,0,0,0,0,0.888888889,0,0.444444444,2,0.333333333,0,0.444444444,0.222222222,0,1.444444444,5.222222222,7.777777778,4.111111111,1.666666667,9.444444444,9.333333333,7600
03-06-2019,0,0,0,0,0.555555556,0,0,11.44444444,9.777777778,0.111111111,2,0.333333333,0.555555556,0,12,11.77777778,4.444444444,0.333333333,0.333333333,0,0,6.666666667,12.33333333,8.555555556,0.444444444,0.222222222,0,2.444444444,0,0.222222222,0,0,0,0,0,0,0,0,0,4.888888889,2.666666667,2.555555556,0.777777778,1.222222222,16.33333333,16.44444444,6.888888889,14,35.88888889,8300
04-06-2019,0,0,1.222222222,0,4.111111111,0.444444444,0,0.333333333,8.555555556,0.333333333,0.333333333,2.666666667,0.222222222,0.555555556,0,0,0.222222222,0.333333333,1.111111111,0.111111111,0,0,0,0.111111111,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8350
05-06-2019,0,0.444444444,0.555555556,0.222222222,0.777777778,0,0,1.222222222,2.777777778,0.666666667,0.111111111,1.666666667,1.888888889,0.222222222,0,0.222222222,1,0.444444444,1.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222222222,1,0.111111111,0.333333333,0,0.111111111,0,0,0,1.222222222,3.555555556,0.777777778,2,2.111111111,0.888888889,1.444444444,0
06-06-2019,0,0,0.333333333,0,0.333333333,0,0,0.888888889,0.444444444,1.888888889,0.333333333,0.777777778,1.777777778,0.888888889,0.444444444,0.333333333,1.888888889,0.444444444,0.111111111,0.222222222,0,0,0.333333333,0.222222222,0,0,0,0.111111111,2.111111111,0.222222222,0,0,0,1.777777778,0,7.333333333,5.888888889,2.555555556,0.111111111,0,2.555555556,0,2.222222222,6,0.777777778,3.888888889,1.444444444,0.666666667,0.222222222,5841
07-06-2019,0,1.444444444,1.444444444,2,10.11111111,8.555555556,4.555555556,3.444444444,1,6.222222222,3.555555556,1.888888889,2.222222222,1.888888889,19.77777778,6.888888889,4.111111111,2.444444444,0.666666667,0.555555556,0.444444444,3.888888889,5.444444444,2,2.888888889,0.222222222,0.222222222,5.333333333,0.444444444,0,0.444444444,0.222222222,1.111111111,0,0,0,0.111111111,0.111111111,2.555555556,3,0,0,0.444444444,1.777777778,0,0,0.777777778,0,0,25597
08-06-2019,1.111111111,2,1.222222222,0.555555556,1.222222222,1.333333333,0.222222222,17.11111111,6.777777778,1.555555556,0,0,0.777777778,4.777777778,0.111111111,0,0,0,2.444444444,3.444444444,0.333333333,0,0,0.111111111,0.111111111,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0.888888889,8,1,0.222222222,1.333333333,0.555555556,0,0,0,1062488
09-06-2019,24.66666667,18.77777778,5.222222222,0.777777778,0.555555556,0,0,2.333333333,0,0.222222222,3.555555556,0.555555556,0.111111111,1.333333333,0,0.222222222,1,0,0,0.666666667,1.666666667,0,0.444444444,0,0.111111111,0.888888889,0.222222222,0,0,0,0.111111111,0,0,11.33333333,5.666666667,0,0,0,0,0,14.55555556,0.444444444,0.111111111,0,1,0.111111111,0,0.777777778,0,548549
10-06-2019,10.66666667,7.222222222,5.666666667,1.888888889,1.333333333,0.222222222,0,6.666666667,0.666666667,1.777777778,0.222222222,0.555555556,3.333333333,0.333333333,0,0,0,0.888888889,0.444444444,0,0,0.111111111,0.111111111,0.555555556,0.444444444,1.111111111,0,0,0.111111111,1.333333333,0,0,0,1.444444444,0,0,0.333333333,0,0,0,0.111111111,0,0,0,0,0.111111111,0,0,0,220906
11-06-2019,5,0,0,0,0,0,0,0,0,0.222222222,0,0.444444444,0.777777778,0.333333333,0,0,0.111111111,0.333333333,0.222222222,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93425
12-06-2019,1.555555556,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0.222222222,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.555555556,0.666666667,9591
13-06-2019,1.444444444,1.666666667,0.777777778,0.666666667,1.444444444,0.333333333,0,2.444444444,1.111111111,0.111111111,1,0.666666667,0,0,0,0,0,0,0,0,0.888888889,0,0.888888889,0,0,0,6.222222222,0,0,0,0,0,0.555555556,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0.111111111,7500
14-06-2019,1.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,12.22222222,0,0,0,0,0.444444444,0.444444444,0,0,0,0,2,1.222222222,0,0,0,0,0,0,2.333333333,7.555555556,4.333333333,0,0,0.111111111,0.111111111,0.444444444,0.222222222,0.111111111,7500
15-06-2019,4.222222222,0,0.444444444,0,0,0,0.333333333,0,1.222222222,0,0,0,0,0,0.111111111,0,0,0,0,0.666666667,10.11111111,0,0,0,0,0.111111111,5.333333333,0,0,0,0,3.555555556,2,0,0,0,0,0,1,0.222222222,0,0,0,0,0.777777778,2,0,1.333333333,1,7250
16-06-2019,0.222222222,0,0.222222222,0.111111111,0,0,0,0,0,0,0,0,1.888888889,0,0,0,1.222222222,6.444444444,0,0.444444444,0.111111111,0,4.666666667,1.111111111,0.222222222,1,2.222222222,0.111111111,1.222222222,2.111111111,0.666666667,2.111111111,0.888888889,0.777777778,1.444444444,5.555555556,9.111111111,11.88888889,6.777777778,0.777777778,4.333333333,15,23.55555556,14.77777778,11.22222222,33.66666667,54.44444444,5.888888889,10.44444444,7250
17-06-2019,2,0,1,0.888888889,1,0.111111111,0.111111111,0.222222222,0,0,0,0,0.111111111,0,0.111111111,0,0,0.555555556,0,0,0,0.666666667,0,0,0,0.666666667,0.222222222,0.666666667,3.111111111,3.111111111,2.222222222,2,3.888888889,7.222222222,8.222222222,4.333333333,9.333333333,4,5.222222222,2.555555556,3.444444444,11.22222222,7.222222222,11.55555556,4.555555556,4.222222222,16.66666667,2.111111111,1.333333333,7450
18-06-2019,4.111111111,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.111111111,1,0,1.333333333,0.222222222,0,0,0.444444444,2,0,0.666666667,0,0.333333333,0,2,2.555555556,0.666666667,5.666666667,2.111111111,0.111111111,1.111111111,7450
19-06-2019,1.444444444,0,0,0,0,0,0.222222222,0.555555556,0.777777778,0,0.111111111,4.444444444,0.111111111,0,0,1.111111111,6.444444444,0,0,0.111111111,1.777777778,0,0,0,0,0,0.444444444,0,0,0,0,0,2,3.222222222,0,0,0,0,0,0,1.888888889,0.222222222,2.111111111,0.777777778,1,7.777777778,5.555555556,5.777777778,0.666666667,7050
20-06-2019,0,0,0,0,0,0,0,0,0,0.222222222,4.444444444,1.222222222,0,0,4.555555556,27.22222222,8,1.888888889,0.666666667,0,0,37.77777778,33.88888889,14,4.333333333,0.555555556,0,43.66666667,15.33333333,17.77777778,9.444444444,1,0,12.55555556,17.33333333,13.77777778,38.11111111,22.22222222,1.777777778,0.111111111,18.66666667,8.888888889,19.77777778,54,21.88888889,43.66666667,26.88888889,33.11111111,23.22222222,7050
21-06-2019,0,0,2.111111111,6.333333333,21.44444444,8.222222222,0.111111111,13,2.444444444,12.11111111,25.88888889,3.222222222,4,3.222222222,12.88888889,16.33333333,3.444444444,1.333333333,1.444444444,0,0,0.555555556,0.333333333,0.111111111,0.555555556,0,0,2.888888889,0,0,0,0,0.111111111,0,0,1.444444444,9.666666667,2.444444444,1.888888889,3.555555556,0.444444444,9.444444444,9.333333333,37.11111111,19.22222222,9.777777778,15.88888889,8.777777778,15.66666667,7050
