Date,Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Station_8,Station_9,Station_10,Station_11,Station_12,Station_13,Station_14,Station_15,Station_16,Station_17,Station_18,Station_19,Station_20,Station_21,Station_22,Station_23,Station_24,Station_25,Station_26,Station_27,Station_28,Station_29,Station_30,Station_31,Station_32,Station_33,Station_34,Station_35,Station_36,Station_37,Station_38,Station_39,Station_40,Station_41,Station_42,Station_43,Station_44,Station_45,Station_46,Station_47,Station_48,Station_49,Grand_Total_Inflow
01-06-1991,2.111111111,0,0,0,0,0,0,0.111111111,0.777777778,0.333333333,0,0.888888889,1.888888889,0,0,0,0,5.111111111,2.222222222,0.333333333,0.333333333,0,0,0,0.777777778,0,4.888888889,0,0,0,0.333333333,0.444444444,0.111111111,0,0,0,0,0.222222222,0.111111111,0,0,0,0,1,0,0,0.111111111,0,0,17270
02-06-1991,2.444444444,0,0.333333333,0,0.222222222,0,0,2.888888889,1.777777778,0,0.111111111,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0.222222222,1,1,0,0,0,1.666666667,1.111111111,0.666666667,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0.555555556,1.333333333,0,0.111111111,0.444444444,15230
03-06-1991,0.222222222,0,0.111111111,0,0,0.333333333,0.111111111,0,0.222222222,4.444444444,0.333333333,0,0,0,0,0,0,0,0.444444444,0.111111111,0.222222222,0,0,0,0.333333333,1.555555556,0.888888889,0,0,0,0,0.444444444,3.444444444,0,0,0,0,0.444444444,8.777777778,3.111111111,1.222222222,0,0,0,0.444444444,0,0,1.555555556,0.111111111,15300
04-06-1991,13.77777778,1.111111111,0.222222222,0,7.666666667,0.222222222,0.444444444,7.222222222,5.555555556,1.222222222,0.222222222,3.111111111,1,0,0.111111111,0.555555556,4.666666667,3.444444444,1,0.111111111,0,0.333333333,0.222222222,0,0.111111111,0,3.888888889,0.222222222,0,0,0,0,0,0.666666667,0,0,0,0,0,0,1.333333333,0.444444444,0,0,4.666666667,0.111111111,0.222222222,32.44444444,12.11111111,13500
05-06-1991,6.444444444,11.55555556,9.444444444,9.666666667,8.555555556,8.444444444,4.888888889,12.44444444,2.444444444,7.111111111,4.444444444,0.333333333,5.666666667,0.555555556,42.55555556,2,1.888888889,2.777777778,0,0.111111111,0,7.333333333,1,0.444444444,0,0,0,15,13.66666667,3.444444444,1.333333333,0,0,14.44444444,9,1.555555556,6.333333333,0.777777778,0,0,14.44444444,1.888888889,3.666666667,9.333333333,4.666666667,10.44444444,5.666666667,54.22222222,18.22222222,16220
06-06-1991,50.55555556,31.66666667,46.22222222,24.22222222,32.22222222,15.22222222,19.22222222,23.33333333,16.44444444,14.55555556,23.22222222,16.88888889,9.444444444,9,27.44444444,13.88888889,5.555555556,5.333333333,0.444444444,2.555555556,7.555555556,2.777777778,4.666666667,2.333333333,2.222222222,1.666666667,1.777777778,4.444444444,1.777777778,5.777777778,4.666666667,1.444444444,0,3.111111111,2.222222222,1.777777778,11.44444444,6.111111111,8.111111111,1,11.66666667,8.666666667,5.333333333,19.44444444,0.444444444,1.666666667,14.33333333,14.33333333,18.11111111,13830
07-06-1991,37.22222222,39.66666667,49.66666667,79.11111111,15,33.33333333,21.55555556,5.111111111,10.88888889,23.44444444,1.222222222,1.333333333,6.666666667,13.44444444,0.222222222,0.111111111,0.777777778,2.444444444,1.777777778,1.333333333,4,0.222222222,0.666666667,1,0.888888889,1.222222222,2.555555556,3.444444444,4.555555556,0.777777778,0.888888889,1.111111111,0,5.555555556,6.333333333,1.333333333,0.444444444,1.333333333,1.777777778,1.111111111,18.44444444,3.888888889,0.777777778,0.333333333,7,1,0.111111111,16.22222222,7.888888889,15210
08-06-1991,127.3333333,58.66666667,29.77777778,101.1111111,8.444444444,44.55555556,47.44444444,2,2.333333333,7.777777778,0.666666667,0.777777778,3.111111111,0.777777778,0.444444444,0.444444444,0.222222222,0.888888889,0.888888889,1.555555556,2.555555556,0,0,1.111111111,0.777777778,5.888888889,6.555555556,0.666666667,2.777777778,0.777777778,3.777777778,0.111111111,3.222222222,1.777777778,5.222222222,32.22222222,1.111111111,1.555555556,1.555555556,0.555555556,25.22222222,16.22222222,2.777777778,0,0.333333333,0.333333333,0,5.444444444,0.888888889,14950
09-06-1991,23.66666667,57.33333333,37.44444444,99.66666667,42.77777778,75.55555556,37.33333333,8.111111111,43,99.44444444,10,25.66666667,41.22222222,26.11111111,0.333333333,5.666666667,4.666666667,11.66666667,10.11111111,7.222222222,4.666666667,1.222222222,3.666666667,3.888888889,5.777777778,8.111111111,3.333333333,0.777777778,4.111111111,14.77777778,14.22222222,7.333333333,11.77777778,15.66666667,4.555555556,3.666666667,11.77777778,4.555555556,4.666666667,4.333333333,10.44444444,3.555555556,1.555555556,7.333333333,3.333333333,1,0.111111111,9.777777778,2.888888889,14800
10-06-1991,11.22222222,4.555555556,15.11111111,23.66666667,19.55555556,33,31.55555556,9.777777778,26.88888889,25.88888889,7.333333333,18,18.44444444,26,15.88888889,6,16.33333333,32.11111111,30.88888889,24.44444444,22,4.555555556,7.222222222,24.88888889,18,4,17.44444444,3.777777778,13.77777778,17.88888889,12.11111111,6.777777778,1.888888889,13.11111111,11.77777778,15.88888889,9.111111111,7,2.777777778,1.888888889,14.66666667,20.55555556,6.444444444,6.888888889,7,2.888888889,6,11.22222222,5.333333333,12270
