Date,Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Station_8,Station_9,Station_10,Station_11,Station_12,Station_13,Station_14,Station_15,Station_16,Station_17,Station_18,Station_19,Station_20,Station_21,Station_22,Station_23,Station_24,Station_25,Station_26,Station_27,Station_28,Station_29,Station_30,Station_31,Station_32,Station_33,Station_34,Station_35,Station_36,Station_37,Station_38,Station_39,Station_40,Station_41,Station_42,Station_43,Station_44,Station_45,Station_46,Station_47,Station_48,Station_49,Grand_Total_Inflow
01-06-2020,0.555555556,26.55555556,19.66666667,14.77777778,15.33333333,7.888888889,1.444444444,9.111111111,8,2.222222222,7,8.333333333,2.444444444,0.777777778,23.11111111,21.77777778,16.11111111,6.111111111,5,0.333333333,0,12.55555556,13.11111111,21.22222222,9.888888889,2.777777778,1.333333333,7.111111111,17.44444444,0.555555556,0.111111111,3.666666667,4.111111111,42.77777778,41.44444444,21.11111111,1.333333333,0,4.111111111,0.333333333,6,7.333333333,4.444444444,13.66666667,1.666666667,0,3.777777778,5.666666667,2.111111111,10550
02-06-2020,1.222222222,0.111111111,0.777777778,0,7,0.444444444,0,24.88888889,4.111111111,1.888888889,11.88888889,1.666666667,0,1.777777778,5.666666667,5.444444444,0.444444444,0.555555556,3.333333333,1.555555556,1.888888889,0.111111111,0,0,2.666666667,0.888888889,3.111111111,2,0,0,0.444444444,0.111111111,2.777777778,0,0,0,0,0,0,1.111111111,0,0,0,0,6.111111111,0.666666667,0,2.111111111,4.333333333,7600
03-06-2020,14,14.22222222,16.88888889,12.22222222,20.55555556,15,4.888888889,11.66666667,21,5.333333333,35.66666667,25.66666667,10.44444444,3.777777778,5,22.22222222,19.55555556,12,5.555555556,2.888888889,4.666666667,10.33333333,3.444444444,3.333333333,10,10.66666667,2.111111111,12.66666667,3.555555556,2.222222222,11.55555556,7.222222222,2.111111111,3.444444444,9,2.777777778,1.222222222,9.666666667,11.33333333,2.111111111,0.111111111,2.111111111,5.777777778,0.333333333,2,6,2.666666667,16.88888889,14.22222222,7460
04-06-2020,87.11111111,33.88888889,3.555555556,16.33333333,0.555555556,9.111111111,25.33333333,0,0,10,0.111111111,2.666666667,20.55555556,39.66666667,1,0,3.444444444,5.555555556,9.888888889,12.33333333,29.22222222,0.666666667,2,8.444444444,10.77777778,13.22222222,49,0,0.888888889,3.777777778,17.44444444,13.55555556,37.11111111,3,2.111111111,1.222222222,1.555555556,8.444444444,3.444444444,20.22222222,2.666666667,2.777777778,0.777777778,2.333333333,1.111111111,4.333333333,0.555555556,1.222222222,4.888888889,7350
05-06-2020,3.222222222,0,0,2.666666667,0,0.444444444,4,0,0,0,0,0,0.555555556,0,0.777777778,0,0,0,0,0.555555556,7.222222222,0,0,0,0,0,1.555555556,0,0,0,0,0,0.222222222,0.222222222,0,0.222222222,0,0,0,0.555555556,1,0,1.222222222,0,1.444444444,2.555555556,0.555555556,7.666666667,1.222222222,5003
06-06-2020,8,16.77777778,0.111111111,4.222222222,0,0.111111111,1.555555556,1.777777778,0,0,0,0,0.111111111,1.555555556,0.666666667,0,0,0,0.111111111,0.888888889,0.444444444,0,0,0,0.666666667,5.888888889,0.333333333,0.111111111,0,0,0.555555556,7.777777778,0.333333333,0,0.333333333,0,0,0.444444444,1.111111111,0,0,0.222222222,0,0,0,0,0,2.111111111,0.555555556,4655
07-06-2020,49.66666667,0,0.666666667,1.111111111,0,0.111111111,1,0.111111111,0,1.666666667,0,0,0.333333333,1.333333333,0,0,0.666666667,0,0.111111111,0.666666667,2.222222222,0,0,0,0.333333333,5,1.555555556,0,0,0,0.333333333,2.666666667,0.777777778,0,0,0,0,0,0,0.777777778,0,0,0,0.222222222,0.444444444,0,3.444444444,2.111111111,1.555555556,41679
08-06-2020,30,4.222222222,0.777777778,0.222222222,1.333333333,0.444444444,0.222222222,0.111111111,0,0.111111111,1.444444444,0,0.666666667,0.888888889,0,0,0,0.222222222,0.222222222,0.777777778,1.888888889,0,1.777777778,0,1.444444444,1.444444444,1.555555556,0,0,0.111111111,0,4.444444444,3.666666667,0.444444444,0.222222222,0,0,0,2.666666667,1.888888889,1.333333333,0.333333333,0.111111111,0.444444444,1.666666667,3.888888889,0,1.888888889,8.444444444,90028
09-06-2020,0.555555556,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.444444444,0,0,0,0,0,1.888888889,0,0,0,0.111111111,0.111111111,6.555555556,0,0,0,0,0.222222222,7.555555556,4.888888889,5.555555556,0,0.222222222,0.222222222,4.888888889,7.444444444,4.777777778,18.88888889,6.222222222,251873
10-06-2020,0.666666667,0,0,0,0,0,0,0,1.777777778,0.333333333,2.777777778,8.222222222,6.444444444,0,12.11111111,8.333333333,7.555555556,1.888888889,1.555555556,3.444444444,0.888888889,21.22222222,6.777777778,3.333333333,0.444444444,3.111111111,0.777777778,11,1.333333333,0,0.333333333,1.777777778,2.777777778,3.555555556,7.888888889,3.555555556,1.888888889,0,0.666666667,4.444444444,6.222222222,4,7.666666667,2.777777778,6.111111111,0.888888889,0.111111111,12,6,119469
