Date,Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Station_8,Station_9,Station_10,Station_11,Station_12,Station_13,Station_14,Station_15,Station_16,Station_17,Station_18,Station_19,Station_20,Station_21,Station_22,Station_23,Station_24,Station_25,Station_26,Station_27,Station_28,Station_29,Station_30,Station_31,Station_32,Station_33,Station_34,Station_35,Station_36,Station_37,Station_38,Station_39,Station_40,Station_41,Station_42,Station_43,Station_44,Station_45,Station_46,Station_47,Station_48,Station_49,Grand_Total_Inflow
01-06-1996,0,0,0,0,0,0,0,0.222222222,1.777777778,0,0,0.333333333,0,0,0.666666667,0.222222222,1,0,0.666666667,0.666666667,0,0.555555556,0.333333333,0,0.111111111,0,0,0,1.111111111,1.222222222,0,0,0,0,1.333333333,5.222222222,1,0,0,0,0.888888889,18.11111111,28.66666667,2.111111111,6.222222222,3,1.444444444,4.555555556,5.888888889,7900
02-06-1996,0,1.444444444,0.111111111,0,0.888888889,0,0,1.777777778,2.888888889,0,0.222222222,0,0,0,0.111111111,0,0.111111111,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0.555555556,2.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900
03-06-1996,0,0,0,0,0,0,0,0.222222222,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7900
04-06-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444,7900
05-06-1996,0,0,3.777777778,0,2.222222222,0,0,1.666666667,0,0,1.777777778,1.777777778,0.333333333,0,6.444444444,2.111111111,0,1,0,0,0.222222222,0.111111111,0,0,0,0,0,0.666666667,0,0,0,0,0,2.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.444444444,7900
06-06-1996,0.666666667,0,0,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0.888888889,1.111111111,0,0,0,2.111111111,0.888888889,1.111111111,0,0,0.111111111,0,0.777777778,0.777777778,0,0,0.555555556,0,0.111111111,0.333333333,0.555555556,0.222222222,0,0,0,1.777777778,1,0.666666667,0,0,0.333333333,0.111111111,0.777777778,7600
07-06-1996,0.111111111,1.666666667,0.555555556,2.555555556,0,0,0,2.333333333,0,0,0.888888889,0.333333333,0,0,0.111111111,0.333333333,0.333333333,0,0,0,0,0.444444444,2.888888889,0,0,0,0,0,0.666666667,2,4.444444444,0,0,0.222222222,0,0,1.222222222,0.777777778,0,0,0.888888889,0.333333333,0.777777778,0,2.555555556,7,1,5.666666667,2.777777778,7600
08-06-1996,6.333333333,5.555555556,2.111111111,4.222222222,7.666666667,1,0,2.777777778,0,0,1,0,0.111111111,0.888888889,0,0,0.777777778,1.333333333,0,0,0.111111111,0,0.333333333,0,0,0.222222222,0.777777778,0,0.222222222,0.555555556,3.555555556,0.333333333,0,0,0,0,1.222222222,3.777777778,0.222222222,0,0,0.111111111,0.444444444,0,4.222222222,2.666666667,0.777777778,2.333333333,1.111111111,7800
09-06-1996,14.11111111,9.444444444,7.888888889,7.444444444,2.888888889,4,0.777777778,2.222222222,0,5.222222222,0.888888889,0,0,0,1.222222222,2.111111111,0.111111111,0,0.888888889,0.222222222,1.444444444,3.333333333,0.555555556,0,1.777777778,3.666666667,0.111111111,9.333333333,0,2.666666667,6.222222222,1.555555556,0.222222222,16.55555556,16.88888889,0.222222222,9.555555556,12,0.888888889,0.111111111,4.111111111,3.666666667,2.222222222,2.888888889,8.111111111,13.88888889,1.111111111,3.666666667,3.888888889,7800
10-06-1996,8.888888889,6.333333333,2.777777778,2.666666667,2.222222222,8.222222222,2,1,2.222222222,0,2.555555556,3.222222222,0.111111111,1.666666667,7.333333333,3.111111111,0,0.111111111,0.888888889,0.111111111,2.111111111,5.222222222,0,2.333333333,0.666666667,0.222222222,0,4.444444444,14.88888889,7,5.888888889,0.111111111,1.555555556,7.888888889,8.555555556,24.11111111,15.22222222,14.11111111,5.777777778,0,11.55555556,5.777777778,0.222222222,0.111111111,0.888888889,4.888888889,10,0.555555556,2.888888889,7560
