Date,Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Station_8,Station_9,Station_10,Station_11,Station_12,Station_13,Station_14,Station_15,Station_16,Station_17,Station_18,Station_19,Station_20,Station_21,Station_22,Station_23,Station_24,Station_25,Station_26,Station_27,Station_28,Station_29,Station_30,Station_31,Station_32,Station_33,Station_34,Station_35,Station_36,Station_37,Station_38,Station_39,Station_40,Station_41,Station_42,Station_43,Station_44,Station_45,Station_46,Station_47,Station_48,Station_49,Grand_Total_Inflow
01-06-2005,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,1.111111111,0,0.222222222,0.333333333,0,0,0,0,0.666666667,0,0,0,0,0,0.111111111,0,2.222222222,0,0,0,2.888888889,0.111111111,0.111111111,0.333333333,0.111111111,2.111111111,0,19.55555556,6.444444444,4.333333333,4.333333333,23.33333333,8.111111111,4.444444444,25.88888889,15.77777778,7259
02-06-2005,0,0,0,0,0.333333333,0,0,0.666666667,0.111111111,2.555555556,0,0,0.444444444,0.111111111,1.222222222,0,0.111111111,0,0,0,0,0,0,0.444444444,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,1.777777778,2.444444444,0.333333333,0.333333333,0.777777778,7244
03-06-2005,0,0,0,0,0.111111111,0,0,1.777777778,0.777777778,0.111111111,0.333333333,0,0,0,0,0,0.111111111,0,0,0,0,0.777777778,0.111111111,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.222222222,0,4.777777778,0.666666667,0.666666667,5.222222222,0,7251
04-06-2005,0,0,0,0,0,0,0,0.111111111,0,0,0.222222222,0,0,0,1.555555556,1,0.555555556,0,0,0,0,0.333333333,2.333333333,0,0,0,0,0,0,0,0,0,0,1.555555556,0,0,0,0,0,0,6.333333333,3,0,0,14,0,0,0.777777778,0,7251
05-06-2005,0,0,0,0,0,0,0,0.222222222,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.333333333,0,0,0,0,0,0,0,0,0,0,0,3.555555556,0,0,5.333333333,0.555555556,7341
06-06-2005,0,0,0,0,0,0,0,0,0,0,0.555555556,0.111111111,0,0,2,0.444444444,0.777777778,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0.555555556,0,0,0,0.111111111,0,0,0.111111111,0.888888889,0,1.222222222,3.444444444,4.444444444,1.555555556,5.333333333,12.77777778,6,7367
07-06-2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,2.444444444,0.888888889,0,0.222222222,0.222222222,7366
08-06-2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,16.88888889,19.88888889,0.111111111,0,0,2.666666667,11.88888889,2.777777778,0,0,0,0,2.777777778,2.555555556,0,0,0,0,5.666666667,5.222222222,0,0,8.333333333,0,0,1.555555556,1,7383
09-06-2005,0,1.444444444,0.555555556,2.555555556,0.444444444,6.555555556,1.666666667,1.555555556,1.222222222,8.888888889,0.555555556,0,0.777777778,0.888888889,1.333333333,0,0,0.111111111,0,0,0,0.111111111,0.777777778,0.444444444,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0.222222222,0,1,0.777777778,0,0.111111111,0.111111111,7441
10-06-2005,2.555555556,11.44444444,3.444444444,9.888888889,5.666666667,5.111111111,10.33333333,13,6.222222222,0.555555556,16.33333333,0.777777778,0.333333333,0.222222222,0,0.222222222,0,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.777777778,2.666666667,0,0,7445
11-06-2005,14.44444444,0.555555556,0,0.222222222,0,0.666666667,3.222222222,2.333333333,3.444444444,3,15.11111111,19.77777778,22.55555556,1.555555556,0,1.333333333,3.777777778,7,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777778,0,7422
12-06-2005,1,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0.111111111,0.777777778,0,0,0,0,0,0,7422
13-06-2005,20.55555556,0.777777778,1.666666667,4.777777778,19.88888889,10.77777778,3.666666667,11.33333333,6.666666667,12.88888889,2.555555556,0,0.888888889,0.666666667,5.111111111,0.333333333,0,0,0,0,0.222222222,1.111111111,0,0,0,0,1,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0.111111111,0,3.444444444,4.888888889,0,0.777777778,1.444444444,7454
14-06-2005,0,1,0,0.777777778,0,0,0.111111111,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.666666667,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222222222,1.777777778,0.777777778,0.222222222,0.555555556,7454
15-06-2005,0,0,21.33333333,0.888888889,0.111111111,0,0,1.333333333,0.333333333,0.111111111,7.444444444,1.444444444,2.666666667,0.888888889,18.33333333,14.88888889,5,16.33333333,3.222222222,1.444444444,4.111111111,7,9.555555556,10,3,0.555555556,16.11111111,1.555555556,0.666666667,1.222222222,1.333333333,0,1.777777778,2.777777778,0.222222222,0,0,0,0,0,0.888888889,0.888888889,0,0,1.111111111,0,0,0.222222222,0,7422
16-06-2005,4.555555556,2,2.222222222,3.555555556,9.111111111,1,0.777777778,1.444444444,6.888888889,10.11111111,7.444444444,1.555555556,6.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0.222222222,3.555555556,2.888888889,0,0,0,0,1.888888889,1.333333333,0,0,0,0,0,0,0,0,0,0.333333333,2,0,0,0.555555556,0,0,8597
17-06-2005,3.444444444,1.777777778,0.444444444,0,0.111111111,0,1.888888889,1.111111111,1.666666667,3.888888889,0.444444444,1.666666667,4.888888889,5.222222222,0,1.777777778,7.666666667,11,9,1.444444444,0.333333333,1.333333333,11.55555556,4,0.444444444,0,0.333333333,5.888888889,3.222222222,3.222222222,0.555555556,0,0.666666667,16.44444444,9.888888889,8.333333333,4.333333333,0,0,0.111111111,2.666666667,3,5.111111111,7.222222222,24.77777778,17.66666667,20.55555556,13.66666667,5.666666667,7822
18-06-2005,4.777777778,0.333333333,0,0,0,0.111111111,0.444444444,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0.666666667,3.888888889,0.444444444,0,0,0,3.111111111,1.666666667,1.111111111,0,1.888888889,0.222222222,0.111111111,0.333333333,0.222222222,1.222222222,0,0.555555556,0.555555556,0,0,0,0,0,0,0,0,0,0,0,4500
19-06-2005,2.888888889,1.888888889,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.666666667,0.111111111,5.222222222,0,0,0,0.222222222,0.555555556,0.222222222,0,0,0,0,0,2,0,0,0,0,0.888888889,1.111111111,2,0,0,0,0,0,0,0,1.888888889,0.666666667,5000
20-06-2005,2.111111111,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0.222222222,0,0.222222222,0.555555556,0.666666667,1.555555556,0.222222222,0.111111111,4.666666667,0.777777778,6,6.666666667,5.444444444,0.666666667,3.111111111,3,3.666666667,0.666666667,0.111111111,4.888888889,2.888888889,0.333333333,0.555555556,0.222222222,0,6,5.666666667,1.333333333,1.111111111,2.888888889,5.888888889,12.66666667,0.666666667,3.222222222,10.55555556,2.222222222,6000
21-06-2005,1.444444444,0.444444444,2,0,0,0,0,0,0,0.111111111,0.111111111,0.222222222,2.222222222,1.666666667,0,0.222222222,5.222222222,3.222222222,11.44444444,5.777777778,3.666666667,3.111111111,5.222222222,2.444444444,25.44444444,11.11111111,7.222222222,5.444444444,3.333333333,2.222222222,4.333333333,4.333333333,11.11111111,0.555555556,5.777777778,3.444444444,3.111111111,9.666666667,16,17.22222222,2.111111111,2.777777778,10.66666667,30.11111111,32.77777778,24.88888889,13.66666667,22.33333333,23.44444444,6600
22-06-2005,4.222222222,0,0.666666667,0,2.333333333,2.777777778,17.66666667,0.333333333,7.444444444,11.55555556,0,0.111111111,0,0,0,0,0,0,0.111111111,0,0.666666667,0,0,0.888888889,0.777777778,0,0,0,0,0.888888889,2.111111111,0.333333333,4.666666667,2.222222222,0.222222222,0.444444444,1.333333333,7.555555556,4.111111111,13.55555556,0,0.222222222,8.666666667,31,5.888888889,15.33333333,17.88888889,1.888888889,9.666666667,7100
23-06-2005,17.77777778,0.666666667,0.555555556,0,0.888888889,0,0,1.111111111,1.555555556,0,4.333333333,2.111111111,7.333333333,10,0.333333333,3.444444444,13.44444444,43.66666667,11.22222222,13.11111111,29.33333333,2,9.777777778,13.22222222,17.55555556,43.33333333,26.66666667,0.333333333,1.444444444,10,15.88888889,37.88888889,5,0,1,14.66666667,8.222222222,4.777777778,5.222222222,0.111111111,1.666666667,15.44444444,38.44444444,5.444444444,7.444444444,21.11111111,33.22222222,1.444444444,11.66666667,7100
24-06-2005,23.44444444,0,0.111111111,0,0,0,1.555555556,4,5.777777778,0.888888889,5.333333333,6.111111111,27.22222222,51.22222222,4.777777778,9.777777778,54,28.77777778,54.33333333,39.22222222,35.44444444,35.44444444,52.11111111,35.22222222,46,29.33333333,35.11111111,33.55555556,46.55555556,22.11111111,10.77777778,22.55555556,14.44444444,25.44444444,24.22222222,69.55555556,48.66666667,7.777777778,13.22222222,6.777777778,30.44444444,49.11111111,76.66666667,15.11111111,20.88888889,12.22222222,4.444444444,5.555555556,4.444444444,7300
