Date,Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Station_8,Station_9,Station_10,Station_11,Station_12,Station_13,Station_14,Station_15,Station_16,Station_17,Station_18,Station_19,Station_20,Station_21,Station_22,Station_23,Station_24,Station_25,Station_26,Station_27,Station_28,Station_29,Station_30,Station_31,Station_32,Station_33,Station_34,Station_35,Station_36,Station_37,Station_38,Station_39,Station_40,Station_41,Station_42,Station_43,Station_44,Station_45,Station_46,Station_47,Station_48,Station_49,Grand_Total_Inflow
01-06-2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.222222222,0.333333333,0,0,0,0,5.888888889,0.333333333,1.111111111,0.222222222,0,0,0,4.222222222,0,0,0,0.777777778,0,0,0.666666667,0,8140
02-06-2015,0,0,0,0,0,0,0,0,0.333333333,0,3.666666667,1.333333333,0.333333333,0,0.555555556,6.666666667,1.666666667,5.888888889,3.444444444,1.666666667,1.333333333,3.333333333,1.444444444,18.77777778,11.66666667,3.888888889,3.888888889,2.777777778,2.777777778,0.666666667,0.111111111,0.444444444,0.666666667,0,2.111111111,9.666666667,1.222222222,0,0.333333333,0.111111111,0.888888889,0.333333333,3.555555556,0.333333333,6.111111111,12.55555556,9.444444444,13.66666667,27.88888889,7600
03-06-2015,0,0,0,0,0,0,0,0.444444444,0,0.888888889,0,0,0.222222222,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,3.444444444,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222222222,1.888888889,3.888888889,7700
04-06-2015,1.444444444,0.111111111,0.222222222,0,0.666666667,0.111111111,0,1.666666667,2.444444444,1.333333333,9.111111111,3.111111111,0.555555556,3.888888889,18,5.111111111,8.444444444,3.222222222,1,0.111111111,0.111111111,7.777777778,0.666666667,6.444444444,3.888888889,0,3.444444444,1,1.333333333,4.888888889,0.666666667,0,2.444444444,5.777777778,6.777777778,7.111111111,16.77777778,0,0.666666667,0,3,1.666666667,4.333333333,17.77777778,1.888888889,2.666666667,0.333333333,9.555555556,2.666666667,6300
05-06-2015,0.333333333,1.777777778,3,0.888888889,0.666666667,1.444444444,0.666666667,0,0,0,0,0,0,0,1.333333333,0,0,0.111111111,0.111111111,1.777777778,2.111111111,0,0,1.444444444,1.222222222,0,0,4.333333333,20.11111111,9,14.11111111,0,0,23.44444444,39.33333333,21.55555556,12.88888889,2.888888889,0.333333333,1.666666667,48.22222222,47.77777778,23.44444444,15.88888889,29.55555556,38.44444444,19.66666667,27,20,7092
06-06-2015,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0,0,0,9,5.777777778,0,0,0,0.222222222,0,13.22222222,0,0,4.444444444,8.555555556,0,13.88888889,2.222222222,3.555555556,1.777777778,0.888888889,0,4.222222222,1,0.555555556,2,0.888888889,16.77777778,8.444444444,4,0.333333333,0,0,1.333333333,0,0,1.333333333,0,4089
07-06-2015,14.55555556,10.44444444,7.888888889,8.777777778,6.222222222,2.888888889,1.888888889,6.111111111,3.111111111,0.666666667,3.222222222,1.333333333,1.222222222,3.666666667,1.111111111,0.777777778,2.555555556,3.555555556,2,0,0.777777778,0,0,0.111111111,0,0,3.777777778,0,23,39.44444444,13.11111111,0,0,0,0,10.88888889,20.88888889,2.222222222,1.333333333,1.888888889,7,0.777777778,0,0,5.222222222,0,0,29,2.777777778,69322
08-06-2015,13.44444444,6.222222222,9.555555556,19.55555556,8.111111111,28.66666667,5.555555556,10.22222222,8.555555556,4.777777778,8.222222222,12.33333333,2.888888889,6.444444444,0.555555556,14.44444444,4.222222222,0,2.222222222,1.222222222,7.444444444,23.77777778,2.222222222,1.222222222,0.111111111,3.333333333,1.888888889,3.333333333,0.222222222,0,0,2,2.666666667,0.444444444,1.111111111,0.222222222,0,0,1.444444444,0,0.888888889,1.555555556,0.444444444,0,3.444444444,0.888888889,0,4,0.888888889,32838
09-06-2015,6.888888889,4.222222222,1.888888889,0.666666667,1.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111111111,3.111111111,3.222222222,0,0,0,0,0.777777778,23.55555556,0,0,0,0,0,0,1.777777778,0,1.111111111,0.222222222,0,2.555555556,0.555555556,0,0,0,217889
10-06-2015,0.222222222,1.666666667,2.666666667,9,5.777777778,9.555555556,15.33333333,4.222222222,2,4.222222222,0.111111111,1.666666667,15.88888889,3.666666667,0,0,5,8,3.555555556,4.111111111,0.111111111,0,0,8,2.777777778,0.888888889,0,0,0,1.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67794
