Date,Station_1,Station_2,Station_3,Station_4,Station_5,Station_6,Station_7,Station_8,Station_9,Station_10,Station_11,Station_12,Station_13,Station_14,Station_15,Station_16,Station_17,Station_18,Station_19,Station_20,Station_21,Station_22,Station_23,Station_24,Station_25,Station_26,Station_27,Station_28,Station_29,Station_30,Station_31,Station_32,Station_33,Station_34,Station_35,Station_36,Station_37,Station_38,Station_39,Station_40,Station_41,Station_42,Station_43,Station_44,Station_45,Station_46,Station_47,Station_48,Station_49,Grand_Total_Inflow
01-06-2006,11.66666667,0.111111111,0.888888889,0,1,0,0,0.111111111,0,0,0,0,0,0,0.444444444,2.555555556,0,0,0,0,0,0.555555556,0.111111111,0,0,0,0,0,0,0,0,0,3.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5787
02-06-2006,11.11111111,0,1.777777778,1,0.555555556,1.666666667,0,4.333333333,0.222222222,0.888888889,0.444444444,1.444444444,2.777777778,0,0,1.444444444,4.555555556,3,0.555555556,0,0.444444444,0.333333333,3.222222222,12.11111111,1.333333333,0,0,0.444444444,0.888888889,4.111111111,0.444444444,0.111111111,0,1,0.555555556,0,0.444444444,0.333333333,0,0,0.111111111,2.333333333,0.444444444,0,1.555555556,0.222222222,0,0,0,8296
03-06-2006,12.22222222,1.333333333,0.111111111,1,1.444444444,3.777777778,9.555555556,0.444444444,2.777777778,2.777777778,1,3.222222222,1.222222222,0.444444444,0.444444444,2.555555556,3.333333333,0,1.666666667,0.222222222,1.222222222,2.555555556,7.111111111,0.111111111,2.444444444,0,0,5.777777778,18.55555556,5.555555556,4.777777778,0.666666667,0,0,3.555555556,12,9.888888889,3.555555556,0,0,0.555555556,3.111111111,5.222222222,0.111111111,1.666666667,0.222222222,0.666666667,0,0,8169
04-06-2006,0.444444444,0.333333333,3.666666667,10.22222222,1.777777778,5,1,8.111111111,1.666666667,0.666666667,2.888888889,0,0.222222222,1,0.333333333,1.111111111,0,2.222222222,2.555555556,2.555555556,0,2.888888889,1.111111111,9.666666667,6.555555556,10.11111111,0.888888889,3.333333333,3.888888889,5.444444444,9.777777778,1.333333333,1,0,0.666666667,7.888888889,21.88888889,18.22222222,3.333333333,0,0.444444444,4.777777778,10.44444444,20,14,27.88888889,13.22222222,17.66666667,33.55555556,9463
05-06-2006,0,0,0,0,0,0,0,3,0,0,2.333333333,5.555555556,0.111111111,0.111111111,1.555555556,0.222222222,0.444444444,0,0.222222222,0.555555556,24.11111111,2.666666667,0.333333333,2.222222222,0,0.333333333,4.555555556,3.666666667,1.777777778,2.111111111,2.666666667,1.444444444,0,14.22222222,4.111111111,0.222222222,4,3.777777778,5.666666667,1.111111111,1.888888889,2.555555556,3.222222222,4.555555556,23.22222222,37.44444444,29.11111111,30.44444444,50.55555556,9144
06-06-2006,0,0,0,0,0,0,0,0.333333333,0,0,0.555555556,0,0,0,0,0,0.222222222,0,0,0,0,2,4.222222222,0,0,2.444444444,0,6.222222222,12.44444444,0.333333333,3.444444444,1.444444444,0,0,1.888888889,1.666666667,0.111111111,0.333333333,0,0,0,0,0,1.555555556,2.444444444,2.333333333,0.444444444,1.111111111,5.444444444,8838
07-06-2006,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.333333333,0,0,0,0,0,4.777777778,0,0,0,0,0,1.333333333,0.444444444,0,0,0,0,0,0.222222222,0,0,0.555555556,0,0,0.222222222,0,0,8478
08-06-2006,0,0,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0.777777778,0,0,0,0,0,1,0.111111111,0,0.111111111,0,1.111111111,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,13.77777778,0,0,6470
09-06-2006,0,0,0.333333333,0,1.888888889,0,0,12.44444444,0,0,7.222222222,0,1.222222222,2.111111111,2,2.777777778,0.111111111,0.222222222,2.111111111,2.222222222,1.333333333,0,0.444444444,1.666666667,2.222222222,1.888888889,1.111111111,0,0,0.222222222,0.333333333,0.111111111,1.111111111,0.222222222,0,0,0,0.111111111,0.555555556,0,0,0,0,0,0,0,0,0,0,4084
10-06-2006,0,0,0,2,2.222222222,0.888888889,0.111111111,4.444444444,1.555555556,16.77777778,0,0,1.777777778,0,1.222222222,0,0.444444444,2.555555556,0,0,2,0,0.444444444,0.888888889,0,0,0.444444444,0.444444444,0,0,0,0.111111111,0,5.333333333,1.444444444,0,0,0,0,1.444444444,0.666666667,0,0,0,0,0,0,0,0,3911
11-06-2006,0,0,0,0,0.222222222,0,0,3.333333333,0.555555556,0,1.111111111,0.777777778,0,0,0,4.111111111,3.888888889,0,0,0,0,0,0.666666667,4.222222222,0,0.777777778,0,0,0.333333333,0.444444444,0,0,0,0,0,2.666666667,2.777777778,0.111111111,0.555555556,0.777777778,0,0.777777778,0.111111111,0.111111111,0.555555556,0,0,0,0,3991
12-06-2006,2.555555556,0,0,0,0,0,0,1.111111111,0,0,0.444444444,0.222222222,0,0,0,1.222222222,1,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0.222222222,3.222222222,0,0.444444444,9.777777778,2.777777778,0,1.333333333,400
13-06-2006,0,0,0,0,0,0,0,0,0,0,1.222222222,0,0,0,0.111111111,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111111111,0.444444444,0,0.444444444,0,0,0,0,0,0,0,0,300
14-06-2006,0,0,0.111111111,0,0,0,0,1.666666667,0,0,1.111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0.333333333,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100
15-06-2006,0.555555556,1.333333333,3,0,0,0,0,0,0,0,0,0,0.333333333,0.777777778,5.666666667,0.444444444,0,0,0.222222222,0,0,0.333333333,0.333333333,0,0.111111111,0,0,0.777777778,2,0.111111111,0,0,0,0.777777778,0,0.222222222,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,3709
16-06-2006,2.222222222,23.66666667,4,10.22222222,8.444444444,0.555555556,0,2.666666667,3.444444444,0.444444444,0.333333333,5.111111111,0,0,1.777777778,1.333333333,7.222222222,1.777777778,0.222222222,0.777777778,0,0.333333333,1.111111111,2.555555556,1,0,0,0,0,0.333333333,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8827
17-06-2006,6.555555556,3.333333333,2.222222222,8.222222222,3.888888889,3.777777778,11,19.33333333,14.88888889,3.222222222,7.222222222,0.222222222,0.333333333,1,37.33333333,32.66666667,0.666666667,2.111111111,0.222222222,0.111111111,0,10.66666667,0.444444444,0.777777778,0.444444444,0,0,3.666666667,0,0,0.111111111,0,0,2.444444444,1,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,10633
18-06-2006,1.555555556,5.333333333,15.55555556,10.11111111,3.444444444,0,3,5,0.444444444,0,0.333333333,0,0,0,1.777777778,0.555555556,2.111111111,1.333333333,0,0,0,0.111111111,0.333333333,0,0,0,0,0,0,0,0.777777778,1.111111111,0,0.111111111,1.666666667,0.333333333,0.444444444,0.111111111,0.111111111,0,1.555555556,14.11111111,6.444444444,7.777777778,19,13.11111111,20.22222222,49.33333333,20.44444444,12024
19-06-2006,15.66666667,6.666666667,20.55555556,14.55555556,7.111111111,9,10.66666667,26.11111111,2.888888889,1.666666667,13.11111111,13.22222222,3.666666667,0.333333333,4,4.333333333,5.222222222,2.111111111,1.555555556,4.111111111,0.222222222,1,2,0,0,0,0,2.555555556,4.222222222,0.111111111,0,0,0,2,3,1.111111111,0.888888889,0.111111111,0.333333333,0,2.888888889,21,3.777777778,3.555555556,16.22222222,9,8.444444444,0.333333333,1.777777778,7634
20-06-2006,13.77777778,6.777777778,7.777777778,8.333333333,4.888888889,5.666666667,5.666666667,1.222222222,0.222222222,1.444444444,0,0.111111111,4.888888889,4,4.222222222,0.333333333,0,5.333333333,6.222222222,0.777777778,0,2.777777778,0,2.333333333,1.222222222,0.444444444,0,1.888888889,0,0,0.333333333,0,0,2.888888889,3.333333333,2,0,2.666666667,0.777777778,0.111111111,18.66666667,10,6.222222222,0.222222222,10,10.33333333,24.11111111,3.666666667,20.66666667,5000
21-06-2006,0.222222222,4.888888889,7.777777778,4.333333333,4.111111111,6.555555556,1.222222222,27.88888889,6.666666667,7.333333333,18.55555556,7.555555556,0.888888889,3.222222222,5.666666667,9.111111111,18.88888889,0,0.111111111,0.666666667,0,6.333333333,3,1.666666667,0,0,0,9.444444444,1.111111111,5.555555556,7.555555556,5.666666667,0,54.22222222,18.55555556,1.888888889,2.444444444,4.222222222,0.888888889,0.111111111,7.777777778,4.222222222,4.333333333,14.55555556,22.77777778,32.66666667,12.11111111,37.66666667,26,7000
22-06-2006,39.44444444,26.55555556,44.22222222,15.88888889,17.55555556,6.555555556,1.555555556,9.111111111,17.44444444,6.111111111,14.22222222,7.888888889,0.333333333,2.555555556,0,8.333333333,3.888888889,0,0.333333333,3.222222222,0.444444444,0,0.444444444,0,0,1.111111111,0.111111111,0.777777778,0.111111111,2.666666667,0,1.333333333,3,1.444444444,2.555555556,4.222222222,0.555555556,0,0,2.777777778,0.888888889,2.222222222,13.33333333,8.444444444,4,6,5.555555556,10.33333333,5.333333333,7000
23-06-2006,52,36.22222222,37.44444444,43.33333333,13.11111111,33.11111111,19.88888889,0.777777778,12.88888889,15.33333333,1.111111111,15.77777778,2.444444444,25.55555556,5.777777778,0.444444444,2.666666667,2.666666667,8.888888889,11,8.222222222,1.333333333,3.555555556,5.888888889,10.55555556,32.33333333,5.444444444,1.222222222,4.555555556,4.333333333,10.33333333,13,4.444444444,0.666666667,2.111111111,2.222222222,1.333333333,2.333333333,0.111111111,4,0.555555556,1.555555556,3.777777778,0.777777778,4.222222222,5.333333333,2,15,6.222222222,7000
24-06-2006,6.222222222,4.555555556,7.555555556,12.44444444,5.222222222,16,17.55555556,0.222222222,3.888888889,10.11111111,0.111111111,2.444444444,30.55555556,18.55555556,0.777777778,0,17,101.4444444,13,0.222222222,2.333333333,0.111111111,13.33333333,42.77777778,8.111111111,2.111111111,9.222222222,1,2.333333333,2.444444444,2.888888889,1.666666667,1.222222222,0,0.555555556,0.222222222,0.555555556,3.666666667,18.33333333,1.888888889,0.888888889,7.444444444,1.333333333,0.222222222,7,5.777777778,12.66666667,2.777777778,5.222222222,7000
25-06-2006,12.66666667,8.444444444,4.888888889,4.555555556,2.888888889,7.111111111,2,6.888888889,6,13.44444444,7.888888889,2.444444444,1.555555556,0,0,2.888888889,7.222222222,3.555555556,0,0,0.555555556,0.222222222,1.666666667,1.222222222,0,0,0,0,0,1.111111111,0.888888889,3,0.555555556,0,0.555555556,0.111111111,1.666666667,2.666666667,7.444444444,1.555555556,1.666666667,5.666666667,1,1,6.333333333,1.666666667,2.111111111,8.222222222,5.777777778,8100
26-06-2006,10.11111111,6.222222222,3,7.444444444,5.888888889,6.333333333,4.666666667,0.444444444,3.555555556,13.11111111,0,1.222222222,4.444444444,5.222222222,0,0.222222222,2.888888889,5.666666667,0,0.111111111,0.444444444,0.111111111,0.333333333,0,0,0,0,2.777777778,0.222222222,0,2.222222222,3.444444444,0,24.66666667,8.777777778,1.111111111,0,0.222222222,0.333333333,0,4.111111111,0.111111111,0,0,3.222222222,0.333333333,0.555555556,1.888888889,4.666666667,9000
27-06-2006,18,10.44444444,4.111111111,7.222222222,8.111111111,11.22222222,24.77777778,4.777777778,3.222222222,5.444444444,9,18.77777778,19.77777778,22.11111111,2,7.111111111,10.55555556,13.11111111,16.11111111,3.777777778,1.222222222,6.111111111,2,4,10.33333333,2,0,8.555555556,3.888888889,1.333333333,4.333333333,1.555555556,3.555555556,6.777777778,10.33333333,10.44444444,1.555555556,2.111111111,1.555555556,16.33333333,2.111111111,10.66666667,21.77777778,0.111111111,8.555555556,3.111111111,3,14.55555556,5.555555556,9700
28-06-2006,16.44444444,0.888888889,9.666666667,3.222222222,12,7.555555556,10.66666667,7.555555556,37.88888889,36.44444444,17.11111111,51.11111111,67.33333333,20.66666667,4.888888889,17.11111111,49,72.33333333,37.22222222,8.222222222,7.888888889,14.44444444,22.44444444,65.88888889,98.66666667,53,14,9.666666667,13.66666667,46.77777778,21.22222222,9.222222222,14.88888889,6.666666667,4.111111111,23,33,10,17.55555556,4.777777778,4.555555556,11.77777778,3.666666667,4.555555556,15.22222222,7.555555556,9.666666667,10.33333333,16.44444444,10600
29-06-2006,19,0.555555556,1.333333333,5.888888889,2.666666667,4.888888889,1.777777778,2.444444444,12.44444444,4.666666667,4.555555556,18,7.777777778,17.66666667,2.888888889,20.44444444,19.11111111,31.66666667,17.11111111,10.55555556,4.555555556,17.88888889,35.11111111,28.88888889,37.77777778,18.33333333,9.888888889,14.11111111,24.66666667,27.33333333,40.22222222,24.33333333,2.555555556,12.88888889,11.33333333,6.111111111,22.88888889,32.66666667,18.66666667,10.88888889,3.888888889,2.222222222,1.333333333,10.77777778,3.111111111,2.888888889,2.777777778,0.333333333,1.888888889,10600
30-06-2006,28.44444444,3.888888889,0.555555556,4.444444444,1,0.111111111,1.222222222,0.111111111,0.888888889,0.888888889,0.333333333,0.111111111,1.666666667,4.111111111,0,1.444444444,6.777777778,15.55555556,8.111111111,21.22222222,5.444444444,13.44444444,16.44444444,7.333333333,19.66666667,21.88888889,25.33333333,14.88888889,16.11111111,20.22222222,33.22222222,12.77777778,12.33333333,16.44444444,18.11111111,21.77777778,43.77777778,26,12.66666667,14.55555556,25,9.333333333,1.111111111,13.77777778,3,2.888888889,1.666666667,1.222222222,2.555555556,9600
01-07-2006,13.66666667,1.555555556,0,1.222222222,0.888888889,0.333333333,7.555555556,0.333333333,4.444444444,0.666666667,0.777777778,11.66666667,1.222222222,1.888888889,1.111111111,4.777777778,4.888888889,0.222222222,4.222222222,2.666666667,4.666666667,6.111111111,5.666666667,0.666666667,1.222222222,1,14.66666667,11.22222222,2.111111111,3.444444444,3.666666667,1.777777778,6.777777778,3.333333333,21.88888889,20.11111111,3.333333333,1.444444444,1.777777778,2.777777778,3.222222222,26.33333333,36.77777778,0.222222222,21.44444444,8.666666667,4.555555556,10.22222222,20.11111111,9600
02-07-2006,14.22222222,7.222222222,7.777777778,6.333333333,4.444444444,0.666666667,0,5.444444444,5,0.444444444,7.111111111,14.11111111,3.222222222,28,4.888888889,5.777777778,3.666666667,0.222222222,7.666666667,10.33333333,3.555555556,1.666666667,0.555555556,2.333333333,3.777777778,19.33333333,7.888888889,1.444444444,5,12.66666667,11.33333333,13.55555556,14.11111111,26.44444444,20.66666667,43.22222222,71.33333333,50.66666667,6.111111111,5.666666667,44.88888889,60.66666667,95.55555556,176,112,163.8888889,145,93.22222222,229.2222222,8600
03-07-2006,17.66666667,4.111111111,1.333333333,6.555555556,7,20.22222222,24.88888889,4.222222222,16.77777778,35.66666667,8.111111111,19.22222222,89.11111111,96.77777778,4.111111111,8.666666667,25.22222222,114.3333333,93.66666667,29,5.111111111,30.66666667,53.77777778,147.6666667,106.2222222,27.77777778,3.888888889,46.11111111,72,152.7777778,144.2222222,25.88888889,3.777777778,5.222222222,24.22222222,66.77777778,179.7777778,178.1111111,56.22222222,6.555555556,4.444444444,11.66666667,73.55555556,253.3333333,37.55555556,113.7777778,136.6666667,13.88888889,101.5555556,9100
04-07-2006,83,78.66666667,29.44444444,79.33333333,26.44444444,48.11111111,84.22222222,11.44444444,38.44444444,40,10.33333333,5.111111111,48.55555556,36.33333333,4.222222222,17.55555556,42.55555556,58.22222222,97,71.11111111,32.55555556,8.111111111,20.33333333,81,37.66666667,33.77777778,31.22222222,6.111111111,8.555555556,25.88888889,30.44444444,21.88888889,13.11111111,0.333333333,2.111111111,10.55555556,21.44444444,27.77777778,31.55555556,14.33333333,0,0,3.888888889,14.77777778,2.333333333,6.666666667,8.222222222,4.222222222,3.777777778,9100
05-07-2006,55.66666667,6.222222222,0.888888889,4.666666667,0.444444444,2.888888889,2.444444444,0,0,0.111111111,0.111111111,0,0,0.222222222,0,0,0.333333333,2,0.666666667,3,2.111111111,0,0.777777778,10.11111111,1.111111111,2.444444444,3.555555556,0,0,0.444444444,0.444444444,2.111111111,0.666666667,0.111111111,0.333333333,0,0,0.222222222,0,10.77777778,0.444444444,3.111111111,0.555555556,0.444444444,2.111111111,0.222222222,3.111111111,0,0,9100
06-07-2006,28.44444444,1.111111111,0,0.888888889,0,0,3.444444444,0.111111111,0,0,0,0,0,1.222222222,0,0.555555556,2.444444444,0,1.444444444,0.777777778,1.444444444,0.111111111,0.333333333,0,0.555555556,0.222222222,0.444444444,0,0.444444444,0.111111111,1.444444444,0.222222222,1.666666667,0,0,0,0,0.333333333,0,1.666666667,0,0,0,0,0,0,3,0,0,246693
07-07-2006,10.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777778,0.333333333,0.333333333,0,0,0.111111111,0.111111111,0.111111111,0.555555556,0,0,0.444444444,0,0,0.666666667,0,0,0,1.333333333,0.333333333,1,0,0,0,0,1.666666667,0,0,0.111111111,0,0,960328
08-07-2006,9.111111111,0,0,0.222222222,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.666666667,0.888888889,0,0.111111111,0.666666667,0,0.777777778,0.111111111,0,0,0.333333333,0.222222222,0,0,0,0,0.111111111,0.444444444,0.444444444,0,0,0,0,1.333333333,3.555555556,0,0.888888889,1,0,0,942467
09-07-2006,15.77777778,1.333333333,1.111111111,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,1.111111111,5.555555556,0.888888889,1.111111111,0.666666667,0.666666667,1.333333333,4.666666667,0.333333333,0.111111111,1,0.666666667,3.222222222,3.555555556,0,0,0.111111111,1.555555556,1.555555556,4.555555556,2,0,0,1.888888889,7.777777778,1.888888889,2.222222222,3.555555556,0.666666667,2.666666667,542521
10-07-2006,17.22222222,2.555555556,0.555555556,1.444444444,1.555555556,0.333333333,3.888888889,0,0,0,0,0,0,0.555555556,0,0,0,1.444444444,1.888888889,1.888888889,4.222222222,0,0,1.333333333,1.222222222,1.888888889,2.333333333,0,0.333333333,1.222222222,1.222222222,3.777777778,6.555555556,0.888888889,4.888888889,4.444444444,4,6.444444444,4.444444444,0.555555556,3.666666667,29.44444444,9.888888889,1,36.44444444,19,9.111111111,51.33333333,31.11111111,337600
11-07-2006,6.777777778,0.555555556,0,1.111111111,0,0.777777778,2.333333333,0,0.222222222,0,0,0,0,2.111111111,0,0,0.777777778,0.222222222,2.111111111,1.777777778,4.111111111,0,0.666666667,8.777777778,5.444444444,2.777777778,1.666666667,0,0.555555556,9,7.111111111,0.777777778,2.888888889,0,0.222222222,5.222222222,12.33333333,6.333333333,0.555555556,2.222222222,0.222222222,0.222222222,3.333333333,13.77777778,5.333333333,6.666666667,6.888888889,18.22222222,11.33333333,204982
12-07-2006,9.888888889,2.333333333,0,1.888888889,0,0.444444444,0.333333333,0,0,0,0.111111111,0,0,3.444444444,0,0.111111111,0.333333333,1,2.666666667,1.222222222,3.444444444,0.111111111,0.555555556,1.666666667,4.111111111,1.222222222,3.444444444,0.777777778,2.333333333,3.555555556,6.222222222,1.555555556,5.666666667,2.111111111,5,6.333333333,4.111111111,3.555555556,0.666666667,12,4.555555556,21.33333333,14.88888889,2.444444444,16.88888889,5.444444444,3.333333333,12.55555556,6.777777778,150089
13-07-2006,3.333333333,0,0.111111111,0,0.444444444,0.444444444,0.222222222,0.333333333,4.111111111,0.333333333,1.888888889,9.111111111,16.88888889,0.888888889,1,3.777777778,15.66666667,23.66666667,0.555555556,4.555555556,1.333333333,3.666666667,4.333333333,0.555555556,1.666666667,3.444444444,0,5.222222222,9.333333333,3.222222222,2.555555556,1.111111111,4.666666667,8.888888889,8.222222222,16.88888889,15.88888889,1,0.111111111,9.222222222,12.11111111,30.55555556,11.66666667,3,20.77777778,5,3.444444444,1.777777778,2.888888889,125396
14-07-2006,0.888888889,0,0,0,0,0,0,0,0,0,0.111111111,0.111111111,0,0,0,0.666666667,0.555555556,0.333333333,0,0,0.666666667,0,0,0.444444444,0,0.222222222,0,0,0,1,0,1.666666667,5.111111111,0,0.111111111,0,1.222222222,2.333333333,3.333333333,1,0.444444444,1,1.111111111,3.333333333,23.44444444,25.66666667,6.777777778,46.77777778,36.44444444,103777
15-07-2006,7.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.888888889,0,0,0,0,0,0.111111111,0,0.111111111,0.111111111,0,3.555555556,13.88888889,0,0,0.555555556,0.666666667,4,11.55555556,7.888888889,0,0,0,0,1.888888889,0.555555556,1.444444444,10.77777778,7,79924
16-07-2006,1.555555556,0.333333333,0,0.111111111,1,0,0,0.777777778,0,0,0.111111111,0,0,0,3.222222222,0.333333333,0,0,0.555555556,3.555555556,27.66666667,1.111111111,0.666666667,1,1.555555556,5.444444444,5.333333333,2.444444444,3.666666667,9.666666667,35.22222222,21.55555556,20.33333333,0,0.444444444,0.777777778,28.11111111,56.55555556,14.55555556,6.222222222,0,0.111111111,3.222222222,24.33333333,2.222222222,5.777777778,13.66666667,0.222222222,8.444444444,69036
17-07-2006,1.888888889,0.111111111,0.222222222,1.444444444,0.555555556,5,3.888888889,2.444444444,0.111111111,5.777777778,1.333333333,0.111111111,4.777777778,18,2.666666667,0.666666667,0.666666667,3.222222222,23,57.66666667,31.55555556,3.222222222,3.333333333,5.222222222,26.11111111,100.7777778,70.55555556,3.888888889,7.111111111,20.77777778,49.77777778,58,59,0.888888889,1.333333333,0.666666667,14.11111111,37.66666667,18.88888889,9.444444444,0.666666667,5.444444444,0.888888889,2.222222222,6,3.777777778,0.888888889,0.444444444,2.111111111,47968
18-07-2006,3.777777778,0.555555556,0.777777778,2,4.333333333,7.333333333,5.111111111,3.555555556,1.555555556,5.111111111,3.555555556,0.777777778,0.444444444,0.777777778,0.111111111,2.555555556,2.111111111,0,0.888888889,6.777777778,11.33333333,1.777777778,2,1.222222222,0.222222222,3.444444444,3.444444444,1.111111111,0.555555556,1,0.111111111,1,9.222222222,0.222222222,1.333333333,4.444444444,5.111111111,1.777777778,0,38.66666667,0,0.222222222,2.888888889,0.222222222,0.888888889,6.555555556,8.111111111,4.333333333,2.111111111,47222
19-07-2006,11.55555556,1,0.111111111,2.111111111,0.777777778,0.888888889,10.55555556,0.555555556,0.222222222,0.777777778,0.555555556,3.555555556,1.777777778,2.222222222,0.111111111,0,1.222222222,7.666666667,1.555555556,0.888888889,3.111111111,0,3.555555556,21.55555556,4,1.222222222,0.333333333,3.777777778,1.111111111,9.555555556,7.888888889,0.444444444,3.111111111,21.66666667,21.33333333,9.333333333,5.111111111,7.444444444,0,0.222222222,38.44444444,62.33333333,26.33333333,1.111111111,51.11111111,8.333333333,10.55555556,102.3333333,42.22222222,48155
20-07-2006,12.77777778,0.888888889,0,0.222222222,0,0,0.222222222,0,0.333333333,0.111111111,0.222222222,0.333333333,0,1,0,0.222222222,0.444444444,0,2.777777778,6.111111111,6.777777778,12.11111111,12.22222222,1.222222222,4.777777778,10.66666667,5.555555556,17.66666667,20.88888889,6,7.111111111,7.555555556,10.22222222,7.111111111,14.22222222,9.555555556,22.11111111,29.77777778,6.666666667,8.555555556,13.11111111,31.22222222,8,9.444444444,29.33333333,11.66666667,14.11111111,12.44444444,13,41869
21-07-2006,31.22222222,2.777777778,0.444444444,6.444444444,8.111111111,13.11111111,8.555555556,0.333333333,7,10.88888889,0.888888889,4.888888889,7.777777778,7.222222222,0.666666667,3.666666667,2.666666667,4,11.66666667,14.55555556,41.88888889,1,0.666666667,2.333333333,4.888888889,10.55555556,54.77777778,33.55555556,4.444444444,10.11111111,6.333333333,14.22222222,46.66666667,25.33333333,57.88888889,22.88888889,7.888888889,7.333333333,14.55555556,11.66666667,27.77777778,16.55555556,6.777777778,13.88888889,14.66666667,9,9,19.44444444,10.66666667,41697
